관리번호,사업장명,좌표정보x(epsg5174),좌표정보y(epsg5174),영업상태명,인허가일자,폐업일자
4040000-104-2019-00132,컴포즈커피 미사중앙점,216603.558587348,451514.904013601,영업/정상,2019-08-07,
5610000-104-2018-00074,이디야커피 광교호수공원점,205498.540545351,420562.074278262,영업/정상,2018-05-09,
5610000-104-2018-00082,메가엠지씨커피 수원아주대점,203836.869739798,419623.289378073,영업/정상,2018-05-18,
3810000-104-2019-00169,메가엠지씨커피 미금역점,209634.838106536,427516.500850969,영업/정상,2019-07-26,
3910029-104-2019-00085,이디야 평택송탄신장점,204587.596627497,397725.768135498,영업/정상,2019-09-09,
5610000-104-2018-00165,메가엠지씨커피 수원망포점,204837.981242941,415272.59792505,영업/정상,2018-10-08,
3820000-104-2019-00187,더벤티 의정부민락점,208366.333241529,471429.753698083,영업/정상,2019-09-16,
4010000-104-2019-00169,컴포즈커피시흥신천점,180756.065232959,437650.954553566,영업/정상,2019-06-27,
5610000-104-2018-00179,빽다방 광교법조타운점,205990.825,421194.66,영업/정상,2018-10-25,
5610000-104-2019-00127,빽다방 아주대점,203844.747601179,419379.450451386,영업/정상,2019-06-21,
3810000-104-2019-00211,감성커피판교우림W시티점,208778.879300298,433525.111301132,영업/정상,2019-10-02,
5610000-104-2019-00190,컴포즈커피 광교중앙역점,204378.455519222,421196.256794016,영업/정상,2019-09-09,
5610000-104-2020-00059,메가엠지씨커피 광교중앙점,204520.090517539,420332.348471544,영업/정상,2020-03-03,
3910029-104-2019-00094,메가엠지씨커피(평택동문점),209187.789606684,391604.819230166,영업/정상,2019-10-02,
5610000-104-2020-00152,메가엠지씨커피 수원황골마을점,206788.486428856,418178.479587588,영업/정상,2020-07-02,
5610000-104-2020-00153,더벤티 광교중앙점,204150.560067278,420832.11834052,영업/정상,2020-07-02,
5610000-104-2020-00158,메가엠지씨커피 망포역점,205266.529131994,416047.937408659,영업/정상,2020-07-06,
3810000-104-2019-00197,컴포즈커피 분당신기사거리점,210025.69402876,428971.263929213,영업/정상,2019-09-04,
4060000-104-2019-00209,만랩커피 파주운정점,178771.250063023,469568.702177656,영업/정상,2019-08-19,
3950000-104-2019-00150,빽다방덕양구청점,185138.139493965,459248.435650701,영업/정상,2019-07-31,
3900000-104-2019-00094,더벤티광명무역센터점,190124.458858418,435332.556961729,영업/정상,2019-09-04,
5610000-104-2019-00208,메가엠지씨커피 광교역점,203831.289076957,422059.158335174,영업/정상,2019-09-30,
4070000-104-2019-00156,이디야 이천마장점,231366.840985313,416842.567340677,영업/정상,2019-10-02,
3990000-104-2019-00201,메가엠지씨커피 별내로데오점,210799.643774111,460591.16811884,영업/정상,2019-07-05,
4100100-104-2019-00200,메가엠지씨커피 일산탄현마을점,179496.709421253,465668.999369149,영업/정상,2019-07-30,
3960100-104-2019-00164,메가엠지씨커피 일산풍동점,182261.961828786,462793.473212423,영업/정상,2019-08-09,
3900000-104-2019-00079,메가엠지씨커피철산로데오점,188229.548958712,441419.221444162,영업/정상,2019-07-19,
5610000-104-2020-00020,메가엠지씨커피 아주대삼거리점,203850.19080977,419152.553496547,영업/정상,2020-02-10,
5540000-104-2019-00136,컴포즈커피 광주태전점,220282.275616287,431078.662946246,영업/정상,2019-08-09,
5610000-104-2020-00101,감성커피 광교호수공원점,204977.175329834,420627.234160383,영업/정상,2020-04-24,
5610000-104-2019-00226,메가엠지씨커피 광교센트럴점,204378.455519222,421196.256794016,영업/정상,2019-10-31,
5610000-104-2020-00106,더벤티,203824.816255332,417477.862472209,영업/정상,2020-04-29,
4040000-104-2019-00109,이디야 커피(검단산역점),219433.774478378,448744.421414294,영업/정상,2019-07-04,
3990000-104-2019-00257,메가엠지씨커피(덕소삼거리),218686.310040069,453794.177735754,영업/정상,2019-08-20,
5610000-104-2020-00021,메가엠지씨커피 광교법원점,206052.619914559,421220.186459786,영업/정상,2020-02-11,
5610000-104-2020-00134,이디야커피 수원삼성정문점,205102.292942787,417501.895274249,영업/정상,2020-06-15,
4100100-104-2022-00051,메가엠지씨커피 일산후곡사거리점,179094.166633365,464107.531248011,영업/정상,2022-04-11,
4090000-104-2022-00102,컴포즈커피 김포은여울점,167644.757177712,459491.485783498,영업/정상,2022-04-18,
3910038-104-2022-00024,감성커피 평택안중점,193901.027762927,386887.661571912,영업/정상,2022-04-13,
4030000-104-2022-00013,메가엠지씨커피 계원예대점,197599.929476152,430793.379376761,영업/정상,2022-04-18,
3820000-104-2022-00083,이디야 의정부부대찌개점,204334.106206358,471294.498213549,영업/정상,2022-04-11,
4060000-104-2022-00066,감성커피 문산선유점,182691.749278263,484841.601826983,영업/정상,2022-04-07,
4160000-104-2022-00021,컴포즈커피가평중앙점,245150.711791185,481014.865839696,영업/정상,2022-04-07,
3800000-104-2022-00030,메가커피 성남센트럴타운점,211507.271349334,435212.417259943,영업/정상,2022-04-11,
3850000-104-2022-00049,빽다방 범계에이스점,194935.480263197,431676.995115037,영업/정상,2022-04-07,
3990000-104-2022-00112,메가엠지씨커피 다산진건점,212938.910516251,457663.330738754,영업/정상,2022-04-08,
3900000-104-2022-00031,메가엠지씨커피광명지아이디씨점,189919.310945708,435641.27717849,영업/정상,2022-04-08,
4090000-104-2022-00095,더벤티 김포마송점,164466.752054693,465301.557221041,영업/정상,2022-04-08,
3820000-104-2022-00087,컴포즈커피 의정부민락코스트코점,210339.484588978,472039.300486385,영업/정상,2022-04-12,
3850000-104-2022-00050,이디야커피,195502.261159487,433454.495605965,영업/정상,2022-04-12,
4000000-104-2022-00033,메가엠지씨커피오산죽미마을점,204417.017577735,408100.981000079,영업/정상,2022-04-12,
3810000-104-2022-00107,컴포즈커피 수내로데오점,209912.688405626,430553.74953906,영업/정상,2022-04-14,
5620000-104-2022-00050,컴포즈커피 용인둔전점,219253.670374473,418683.284751005,영업/정상,2022-04-18,
3910000-104-2022-00071,빽다방 평택시청점,209918.921084999,388035.551441561,영업/정상,2022-04-15,
3820000-104-2022-00091,더벤티 녹양힐스테이트점,202859.596064244,472696.427829107,영업/정상,2022-04-15,
4060000-104-2024-00226,메가엠지씨커피 운정파크드림점,176723.402201334,470239.582043284,영업/정상,2024-09-24,
4030000-104-2024-00048,더벤티 의왕스마트시티점,195045.980961193,424236.548323295,영업/정상,2024-09-11,
4070000-104-2024-00164,이마트에브리데이 이디야,238934.316946629,419876.035365793,영업/정상,2024-09-24,
4060000-104-2024-00218,메가엠지씨커피 운정야당보건진료소점,179649.494371905,469271.724996938,영업/정상,2024-09-20,
5620000-104-2024-00127,메가엠지씨커피 고림산골말입구사거리점,219692.391184092,416534.640493928,영업/정상,2024-09-10,
3760000-104-2024-00183,컴포즈커피 수원탑동점,197716.493596562,418599.525473812,영업/정상,2024-09-11,
3850000-104-2024-00149,매머드익스프레스 안양메가밸리점,197069.82356942,433267.205928793,영업/정상,2024-09-20,
4090000-104-2024-00183,감성커피 김포학운점,166340.162310333,456614.106810296,영업/정상,2024-09-24,
3960100-104-2024-00116,메가엠지씨커피 일산위시티1단지점,183342.889886087,464577.376163723,영업/정상,2024-09-10,
3900000-104-2024-00083,빽다방(광명기아타운점),189717.381969501,437098.783238886,영업/정상,2024-09-10,
4080000-104-2024-00105,매머드 익스프레스 안성아양점,222923.296923863,389605.28602069,영업/정상,2024-09-05,
3950000-104-2024-00148,매머드 익스프레스 고양DMC플렉스데시앙점,190432.184936362,456319.368887839,영업/정상,2024-09-11,
5530000-104-2024-00516,메가엠지씨커피 화성양감산업단지점,194421.804950085,395959.07501719,영업/정상,2024-09-24,
5620000-104-2024-00135,컴포즈커피 용인한숲시티점,215069.877725185,406063.207513943,영업/정상,2024-09-27,
4030000-104-2024-00046,메가엠지씨커피 의왕도깨비시장점,195700.314883233,424117.795157317,영업/정상,2024-09-11,
3980000-104-2024-00089,빽다방 구리수택더바임점,212877.156454494,454813.563347378,영업/정상,2024-08-28,
5550000-104-2024-00070,이디야커피 안산롯데마트점,186396.067737112,423947.236380533,영업/정상,2024-08-29,
3800000-104-2024-00051,매머드익스프레스 상대원중일3차점,215381.778387618,436629.24285333,영업/정상,2024-10-16,
3950000-104-2024-00167,컴포즈커피 고양DMC플렉스데시앙점,190432.184936362,456319.368887839,영업/정상,2024-10-07,
3910000-104-2024-00105,빽다방 평택소사벌삼성타워점,209860.97946261,388727.867644865,영업/정상,2024-09-19,
5610000-104-2024-00231,컴포즈커피 수원영통벽적골점,205462.047360966,416148.486272828,영업/정상,2024-10-16,
3960100-104-2024-00135,매머드익스프레스 일산엠비씨(MBC)드림센터점,179708.826286267,461404.803949418,영업/정상,2024-10-18,
5630000-104-2024-00124,빽다방 용인신갈롯데점,209561.848956988,418928.960809078,영업/정상,2024-10-18,
5530000-104-2024-00471,메가엠지씨커피 능동숲속마을점,205054.259272199,411618.217487702,영업/정상,2024-08-22,
3960100-104-2024-00140,메가엠지씨커피 일산장항공단점,179493.627284732,460025.261149468,영업/정상,2024-11-04,
3970000-104-2024-00069,메가엠지씨커피 과천DCC점(메가엠지씨커피 과천디씨씨점),202257.974432292,438761.662108049,영업/정상,2024-09-26,
3950000-104-2024-00132,더벤티 현대테라타워DMC점,190571.011617033,456226.711628653,영업/정상,2024-08-26,
3891000-104-2024-00033,메가엠지씨커피 부천여월휴먼시아점,182769.01120504,445496.178923156,영업/정상,2024-09-02,
5540000-104-2024-00145,메가엠지씨커피 광주태전성원점,220125.074120142,431773.926356393,영업/정상,2024-10-23,
4020000-104-2024-00073,컴포즈커피 당정역점,195581.238285261,426880.810184587,영업/정상,2024-10-24,
3820000-104-2024-00189,이디야커피민락로데오점,208434.278115666,471450.132724932,영업/정상,2024-10-24,
4090000-104-2024-00206,메가엠지씨커피 김포금란초점,177759.710430143,456024.310560785,영업/정상,2024-10-24,
5550000-104-2024-00086,메가엠지씨커피 한양대에리카점,185534.404643327,422113.584312859,영업/정상,2024-10-31,
5600000-104-2024-00070,메가엠지씨커피 포천석향마을점,213165.509395622,481118.902910337,영업/정상,2024-09-23,
5560000-104-2024-00117,더벤티 안산고잔역점,184149.50261502,423613.870902162,영업/정상,2024-09-23,
5530000-104-2024-00559,메가엠지씨커피 동탄호반써밋점,211818.103339185,408091.339975219,영업/정상,2024-10-15,
5630000-104-2024-00112,메가엠지씨커피 삼성디스플레이SDR점,207061.022316272,414254.719707352,영업/정상,2024-09-23,
4060000-104-2024-00265,메가엠지씨커피 파주한빛마을1단지점,177781.845023267,467978.254878196,영업/정상,2024-11-05,
5530000-104-2024-00616,메가엠지씨커피 동탄라크몽점,209267.831935403,407233.52541514,영업/정상,2024-11-05,
3760000-104-2024-00186,감성커피 수원시청점,202567.783649879,417445.900833627,영업/정상,2024-09-13,
4100100-104-2024-00325,컴포즈커피 일산만자고개점,176805.538052673,466126.546778544,영업/정상,2024-11-05,
3850000-104-2024-00146,빽다방 안양포도원점,196610.869655951,428878.463239627,영업/정상,2024-09-13,
5590000-104-2024-00142,더벤티 옥정에듀포레점,207386.920689536,481281.414081207,영업/정상,2024-11-06,
3850000-104-2024-00159,매머드익스프레스 안양관양시장점,196190.848487729,433655.487524414,영업/정상,2024-09-25,
5530000-104-2024-00628,매머드 익스프레스 동탄방교점,207650.498712433,406892.959655464,영업/정상,2024-11-12,
5640000-104-2024-00201,메가엠지씨커피 수지진산마을점,207997.749114067,423370.70992116,영업/정상,2024-11-13,
4060000-104-2024-00233,이디야커피 파주금촌DI점,180523.991520629,473828.67546357,영업/정상,2024-10-04,
3760000-104-2024-00206,메가엠지씨커피 호매실한양수자인점,195809.779187492,418191.160227585,영업/정상,2024-10-21,
3910000-104-2024-00133,메가엠지씨커피 평택동일공업고점,210463.067769997,387601.666675485,영업/정상,2024-11-13,
3910029-104-2024-00101,매머드익스프레스평택고덕점,204562.026444903,393313.311957328,영업/정상,2024-09-25,
4060000-104-2024-00271,컴포즈커피 파주법원사거리점,188767.114499803,482954.343505179,영업/정상,2024-11-12,
3990000-104-2024-00282,컴포즈커피 화도휴게소점,229147.710905887,461340.059146114,영업/정상,2024-11-14,
4040000-104-2024-00233,메가엠지씨커피 미사강변더샵점,216355.623702123,452406.8286976,영업/정상,2024-10-21,
3900000-104-2024-00089,메가엠지씨커피광명소하신촌점,190261.768464364,438825.05731147,영업/정상,2024-10-10,
5560000-104-2024-00128,메가엠지씨커피 안산화정12교사거리점,183993.224552601,423484.06504929,영업/정상,2024-10-11,
3910029-104-2024-00112,이디야커피평택서정이충점,205892.111006804,395881.186575489,영업/정상,2024-10-10,
5530000-104-2024-00504,컴포즈커피 봉담수기교차로점,198479.350397524,410772.949629223,영업/정상,2024-09-12,
3990000-104-2024-00221,빽다방 남양주호평점,221789.562289056,461981.088485758,영업/정상,2024-08-29,
3900000-104-2024-00082,빽다방광명두산위브점,188626.648563144,440792.322206769,영업/정상,2024-09-09,
5540000-104-2024-00143,메가엠지씨커피 곤지암도자공원점,229358.737964212,427849.715712781,영업/정상,2024-10-22,
3850000-104-2024-00134,메가엠지씨커피 안양동편마을점,197043.712616609,434428.235210609,영업/정상,2024-08-30,
5540000-104-2024-00136,빽다방 경기광주퇴촌점,227402.772582217,440930.039601066,영업/정상,2024-10-02,
3770000-104-2024-00140,메가엠지씨커피 수원지동시장점,201663.984235887,419549.745726055,영업/정상,2024-10-14,
4020000-104-2024-00058,빽다방 군포신환점,194597.798386867,428878.247435505,영업/정상,2024-08-27,
5530000-104-2024-00488,메가엠지씨커피 동탄산업단지점,207905.934329282,407896.242500341,영업/정상,2024-09-03,
3990000-104-2024-00271,더벤티덕소강변스타힐스,219353.688685403,453068.631034936,영업/정상,2024-10-29,
4010000-104-2024-00199,메가엠지씨커피시흥48블럭점,176315.118341799,427117.921454777,영업/정상,2024-10-02,
5700000-104-2024-00040,메가엠지씨커피 여주점봉부영점,256689.351385876,418369.165745677,영업/정상,2024-10-02,
4090000-104-2024-00190,메가엠지씨커피 김포마송가현점,164444.517823214,464653.233140972,영업/정상,2024-10-02,
