관리번호,사업장명,좌표정보x(epsg5174),좌표정보y(epsg5174),영업상태명,인허가일자,폐업일자,is_alive,population
3210000-104-2024-00344,이디야 신논현역점,202111.924804655,444427.636068272,영업/정상,2024-09-26,,1,189.875
3210000-104-2024-00319,컴포즈커피 서초1동점,201564.576270806,442562.90124864,영업/정상,2024-09-02,,1,138.625
3230000-104-2024-00396,빽다방 석촌배명점,208514.588985246,444297.099511639,영업/정상,2024-10-24,,1,172.0
3150000-104-2024-00207,컴포즈커피 화곡역점,185697.914575041,448754.441792265,영업/정상,2024-09-02,,1,455.875
3230000-104-2024-00310,매머드 익스프레스 약진통상점,211077.548307037,445549.585766277,영업/정상,2024-08-22,,1,35.5
3230000-104-2024-00321,메가엠지씨커피 잠실지하상가점,208952.69639351,445764.398128762,영업/정상,2024-09-02,,1,0.0
3120000-104-2024-00222,매머드 익스프레스 연세대학교치과대학병원점,194584.959249312,451381.585492051,영업/정상,2024-10-25,,1,0.0
3160000-104-2024-00226,이디야커피 구일역점,188611.564007526,443658.176253167,영업/정상,2024-11-05,,1,0.625
3150000-104-2024-00216,매머드커피 강서더리브골드타워점,186317.207037672,451462.350090067,영업/정상,2024-09-13,,1,5.5
3230000-104-2024-00385,빽다방 잠실여고후문점,209790.974425403,444449.730487498,영업/정상,2024-10-15,,1,185.375
3220000-104-2024-00750,매머드익스프레스 대치학원가점,205335.520814517,444132.845953847,영업/정상,2024-11-05,,1,5.0
3000000-104-2024-00143,더벤티 종로르메이에르점,198150.300374121,452019.212642931,영업/정상,2024-11-01,,1,0.0
3010000-104-2024-00308,메가엠지씨커피 광희동사거리점,200512.31442752,451371.964122686,영업/정상,2024-11-01,,1,89.0
3000000-104-2024-00149,빽다방 종로정동사거리점,197301.12614106,451816.038182067,영업/정상,2024-11-12,,1,210.375
3110000-104-2024-00126,빽다방 역촌역점,193053.432186913,456056.058391271,영업/정상,2024-09-06,,1,384.625
3230000-104-2024-00369,컴포즈커피 마천중앙시장점,212998.852223494,443921.929307036,영업/정상,2024-10-04,,1,100.875
3130000-104-2024-00280,메가엠지씨커피 홍대패션거리점,193187.055720875,450246.062708668,영업/정상,2024-11-04,,1,36.75
3130000-104-2024-00244,매머드 익스프레스 마포서교점,192737.769237929,450179.330986871,영업/정상,2024-09-25,,1,101.625
3200000-104-2024-00156,메가엠지씨커피 신림별빛거리점,193696.427549642,442721.31539019,영업/정상,2024-09-25,,1,132.5
3210000-104-2024-00400,메가엠지씨커피 서울고점,200727.162672148,442346.430471291,영업/정상,2024-11-13,,1,233.375
3030000-104-2024-00105,매머드 익스프레스 성동구청점,203182.593906872,451405.183612375,영업/정상,2024-10-04,,1,304.375
3130000-104-2024-00289,매머드 익스프레스 홍대잔다리로점,192895.731269968,449987.508320386,영업/정상,2024-11-12,,1,65.0
3220000-104-2024-00772,메가엠지씨커피 삼성리저브점,204828.180350057,445089.672895407,영업/정상,2024-11-12,,1,110.875
3020000-104-2024-00180,메가엠지씨커피 서울역센트레빌점(mega),197637.48705143,449773.420785608,영업/정상,2024-10-10,,1,101.5
3170000-104-2024-00099,컴포즈커피 가산에이스태세라점,189551.828842866,441176.227446057,영업/정상,2024-09-09,,1,6.5
3200000-104-2024-00144,메가엠지씨커피 서울남부초교점,193008.902311081,442357.521428295,영업/정상,2024-08-30,,1,208.0
3110000-104-2024-00119,메가엠지씨커피이마트은평점,192882.837727443,455340.54056388,영업/정상,2024-08-30,,1,185.5
3060000-104-2024-00083,매머드커피익스프레스 면목동점,207529.024369805,453948.919232668,영업/정상,2024-08-30,,1,235.0
3130000-104-2024-00228,빽다방홍익대제3기숙사점,192356.887159816,450861.312001497,영업/정상,2024-08-30,,1,95.25
3150000-104-2024-00206,메가엠지씨커피 마곡푸르지오점,184108.62086856,452065.809487578,영업/정상,2024-08-30,,1,95.25
3220000-104-2024-00565,메가엠지씨커피 대치은마점,205408.737772774,444079.844884174,영업/정상,2024-08-30,,1,3.25
3220000-104-2024-00596,매머드 익스프레스 역삼언주로점,203519.270921541,444294.842473848,영업/정상,2024-09-12,,1,29.5
3170000-104-2024-00122,메가엠지씨커피 가산아스크타워점,190182.08312142,441619.084699584,영업/정상,2024-10-30,,1,79.75
3180000-104-2024-00363,이디야커피(문래에이스점),189849.410292461,446314.681885687,영업/정상,2024-10-29,,1,233.125
3020000-104-2024-00163,메가엠지씨커피 용산해링턴스퀘어점,197056.728931087,447077.126289262,영업/정상,2024-09-03,,1,510.0
3170000-104-2024-00117,메가엠지씨커피 가산KS타워점,189767.416750179,442063.859932184,영업/정상,2024-10-14,,1,0.0
3230000-104-2024-00404,메가엠지씨커피 가든파이브라이프점,210986.460698452,441725.293491662,영업/정상,2024-10-29,,1,0.625
3220000-104-2024-00571,컴포즈커피 선릉한티중앙점,204607.20223677,444313.985087133,영업/정상,2024-09-03,,1,45.125
3230000-104-2024-00407,메가엠지씨커피 삼전강철병원점,208267.150895889,444458.879184368,영업/정상,2024-10-30,,1,273.375
3240000-104-2024-00221,빽다방 둔촌동역점,211945.337917258,447357.590085319,영업/정상,2024-11-11,,1,32.375
3210000-104-2024-00395,이디야 서초우면중앙점,201366.787271804,439366.70531764,영업/정상,2024-11-11,,1,777.75
3030000-104-2024-00118,컴포즈커피 행당시장점,202812.09184467,450980.2108526,영업/정상,2024-10-28,,1,356.5
3230000-104-2024-00374,메가엠지씨커피 거여현대점,212816.290396809,443699.438791771,영업/정상,2024-10-08,,1,80.375
3040000-104-2024-00134,메가엠지씨커피 건대스타시티몰점,206349.675048285,448396.939704285,영업/정상,2024-08-23,,1,1135.0
3000000-104-2024-00147,빽다방 종로경희궁의아침점,197465.223921125,452366.613899898,영업/정상,2024-11-11,,1,369.375
3020000-104-2024-00204,이디야 용산원효대로점,196061.135090171,447946.549792464,영업/정상,2024-11-11,,1,341.625
3200000-104-2024-00185,메가엠지씨커피 신림신화교점,194294.281084198,441500.316195705,영업/정상,2024-11-11,,1,216.0
3190000-104-2020-00092,컴포즈커피 이수중앙점,198065.720163512,442486.086833835,영업/정상,2020-08-03,,1,123.25
3210000-104-2015-00205,빽다방 강남역월드점,202148.842329929,444308.829108781,영업/정상,2015-09-02,,1,0.0
3210000-104-2015-00067,빽다방 고속터미널역점,200257.080193185,444878.428106997,영업/정상,2015-04-01,,1,181.75
3120000-104-2015-00124,홍제삼거리점 빽다방,195184.096878203,453892.979937057,영업/정상,2015-08-18,,1,240.75
3020000-104-2017-00116,감성커피J,197373.841002421,447615.215620034,영업/정상,2017-08-21,,1,38.875
3010000-104-2014-00140,이디야 동평화점,201162.482118095,451908.357632586,영업/정상,2014-07-09,,1,44.125
3120000-104-2014-00139,매머드익스프레스서대문구청점,194249.672377976,452916.011425313,영업/정상,2014-09-30,,1,348.0
3010000-104-2014-00153,이디야 다동점,198345.02215434,451737.693394501,영업/정상,2014-07-28,,1,10.5
3230000-104-2016-00041,이디야 가락몰점,209790.959909032,443481.212174317,영업/정상,2016-02-24,,1,0.0
3120000-104-2014-00116,아라마크(주) 연세의료원 제중관 이디야커피,194584.959249312,451381.585492051,영업/정상,2014-08-14,,1,0.0
3000000-104-2010-00031,이디야 커피,197060.790409813,452833.975695286,영업/정상,2010-03-12,,1,132.625
3000000-104-2010-00051,메가엠지씨커피 동묘숭인점,201332.421400461,452483.450446749,영업/정상,2010-05-04,,1,185.125
3010000-104-2011-00204,이디야(회현SK리더스점),198219.475276246,450761.443791768,영업/정상,2011-11-01,,1,583.875
3020000-104-2012-00019,이디야IBK고객센터,200550.113887155,448091.764762517,영업/정상,2012-03-22,,1,0.0
3230000-104-2016-00299,빽다방 종합운동장역점,206916.75835,445485.4447736,영업/정상,2016-10-06,,1,145.0
3230000-104-2017-00206,이디야커피 가든파이브 테크노관점,210986.460698452,441725.293491662,영업/정상,2017-05-16,,1,0.625
3020000-104-2011-00133,빽다방 이태원점,199212.326089913,447951.641607304,영업/정상,2011-11-21,,1,365.25
3230000-104-2017-00253,이디야커피 오금중앙점,211463.435,445177.12,영업/정상,2017-06-01,,1,61.625
3210000-104-2005-00176,이디야양재점,202715.306692142,442649.849222755,영업/정상,2005-08-30,,1,79.375
3030000-104-2016-00059,이디야(왕십리 센트라스점),202608.465793876,451533.387365259,영업/정상,2016-04-05,,1,216.125
3030000-104-2015-00026,이디야커피(EDIYA COFFEE) 상왕십리역점,202598.401267222,451267.081302675,영업/정상,2015-03-11,,1,99.5
3030000-104-2013-00082,커피에반하다 행당점,202511.142930696,450401.303715561,영업/정상,2013-07-19,,1,901.25
3030000-104-2014-00102,이디야 마장역점,203654.353236015,451520.423542506,영업/정상,2014-11-21,,1,17.375
3110000-104-2017-00187,메가커피 수색자이,190977.850603548,453037.787995874,영업/정상,2017-10-17,,1,661.5
3120000-104-2009-00005,이디야서대문점 2호,196858.177923916,451628.253306163,영업/정상,2009-02-19,,1,177.5
3180000-104-2006-00013,매머드익스프레스여의도점,192916.017360194,447378.388997138,영업/정상,2006-02-16,,1,0.0
3140000-104-2006-00015,이디야목동파라곤점,188895.844080632,447480.979609884,영업/정상,2006-03-07,,1,1456.125
3140000-104-2012-00102,이디야목3동점,188198.09157556,449411.580893629,영업/정상,2012-09-06,,1,806.75
3140000-104-2012-00106,이디야오목교대학학원점,188710.589967913,446990.286759651,영업/정상,2012-09-10,,1,6.125
3010000-104-2014-00026,빽다방 신당역점,201585.646021087,451516.994656249,영업/정상,2014-03-06,,1,22.375
3010000-104-2014-00030,이디야 신당중앙점,201898.470565007,451485.205112622,영업/정상,2014-03-10,,1,363.625
3140000-104-2010-00060,메가엠지씨커피 양천구청점,187658.894054739,445962.272968839,영업/정상,2010-05-24,,1,4.125
3120000-104-2006-00050,이디야 서대문점,196858.177923916,451628.253306163,영업/정상,2006-07-04,,1,177.5
3030000-104-2011-00031,메가MGC커피 무학여고점,202975.269934041,450661.124379707,영업/정상,2011-05-24,,1,47.875
3140000-104-2008-00063,이디야에스프레소,189214.609593464,448157.690643506,영업/정상,2008-08-19,,1,289.625
3070000-104-2017-00027,메가커피(고대점),202553.250449969,453854.176983599,영업/정상,2017-02-23,,1,177.375
3140000-104-2015-00196,메가엠지씨커피 목동중앙점,188357.547217609,446596.052395662,영업/정상,2015-12-02,,1,585.5
3030000-104-2015-00087,빽다방 왕십리역점,202950.728811623,451115.849929451,영업/정상,2015-08-18,,1,305.0
3030000-104-2011-00035,이디야,202988.299644972,450991.695797571,영업/정상,2011-06-09,,1,174.5
3110000-104-2017-00164,이디야 갈현점,192575.753227964,457598.396211464,영업/정상,2017-09-15,,1,383.25
3030000-104-2015-00095,이디야커피 성동구청점,203089.863865288,451271.366165685,영업/정상,2015-08-21,,1,148.125
3020000-104-2011-00076,매머드익스프레스 한남순천향병원점,200400.870044998,447878.777727051,영업/정상,2011-06-08,,1,43.875
3030000-104-2015-00134,이디야 왕십리비트플렉스점,203321.562330114,451001.868687869,영업/정상,2015-12-23,,1,0.625
3140000-104-2015-00123,빽다방 목동파리공원점,189212.074951921,448218.44369401,영업/정상,2015-08-10,,1,290.875
3140000-104-2014-00120,이디야커피목동신목점,188569.533100846,448315.673705478,영업/정상,2014-08-01,,1,319.125
3140000-104-2016-00171,빽다방목동41타워점,188953.066831076,447333.569187997,영업/정상,2016-07-20,,1,170.625
3210000-104-1992-01860,이디야 예술의전당점,201003.840707246,442361.327553202,영업/정상,1992-02-26,,1,39.0
3210000-104-2015-00154,이디야 방배중앙점,198429.068124585,443208.179122881,영업/정상,2015-07-06,,1,21.75
3030000-104-2011-00042,빽다방 한양대점,203541.982568987,450836.465062571,영업/정상,2011-07-05,,1,89.25
3030000-104-2012-00056,이디야커피,201319.400008578,449223.843684062,영업/정상,2012-07-26,,1,79.625
3030000-104-2017-00030,매머드커피(장한비바패밀리점),205527.887051222,451002.807624223,영업/정상,2017-02-24,,1,185.375
3030000-104-2017-00036,메가커피(왕십리점),203412.300548883,450983.212619649,영업/정상,2017-03-06,,1,504.0
3030000-104-2012-00071,이디야 성수우리W타워,205426.832025995,449169.918122863,영업/정상,2012-09-13,,1,0.625
3140000-104-2015-00012,이디야커피 강서초교점,186046.676672471,446653.034652049,영업/정상,2015-01-16,,1,472.25
3070000-104-2017-00179,이디야고대점,202540.997524952,453598.21410848,영업/정상,2017-12-29,,1,265.125
3030000-104-2016-00026,빽다방 서울숲역점,203896.773167351,449356.61260713,영업/정상,2016-02-15,,1,40.0
3030000-104-2013-00091,메가엠지씨커피 옥수역점,201409.801458109,448863.055773704,영업/정상,2013-08-01,,1,20.875
3030000-104-2013-00059,빽다방 성수역롯데캐슬점,204976.652050117,449220.696790644,영업/정상,2013-05-29,,1,313.125
3030000-104-2010-00058,이디야성수아카데미점,205039.907145725,449216.223655036,영업/정상,2010-10-06,,1,100.625
3070000-104-2018-00111,EDIYA COFFEE 이디야커피 장위중앙점,203530.809166139,456903.594601664,영업/정상,2018-07-05,,1,307.625
3070000-104-2014-00006,이디야커피장위동점,204208.631200867,457844.348010616,영업/정상,2014-01-23,,1,5.0
3070000-104-2001-11062,이디야성신여대점,201766.644100203,454321.580632485,영업/정상,2001-06-22,,1,248.75
3010000-104-2001-14015,이디야 서소문점,197555.296705092,451220.38493325,영업/정상,2001-07-02,,1,3.5
3070000-104-2014-00101,빽다방 정릉시장점,200824.604254737,456284.330878228,영업/정상,2014-08-27,,1,170.0
3070000-104-2013-00080,이디야커피전문점,200986.983582781,455821.617180441,영업/정상,2013-08-23,,1,184.75
3070000-104-2013-00081,이디야 고대개운점,202530.245612376,453931.918583743,영업/정상,2013-08-28,,1,382.625
3070000-104-2013-00110,커피에반하다,201672.472717575,456483.088718299,영업/정상,2013-11-15,,1,489.75
3010000-104-2001-13955,메가엠지씨커피 명동길점,198586.022912056,451347.316184832,영업/정상,2001-05-09,,1,6.875
3070000-104-2015-00115,이디야커피(하월곡동점),203250.198669162,455701.490029192,영업/정상,2015-08-03,,1,27.5
3070000-104-2018-00088,MEGA MGC COFFEE 메가엠지씨커피 한성대입구역점,200553.226818553,454086.967839158,영업/정상,2018-05-31,,1,75.875
3030000-104-2017-00112,이디야 응봉동점,202665.642323691,449864.878502796,영업/정상,2017-06-30,,1,621.75
3070000-104-2018-00042,MEGA COFFEE 메가커피 동소문점,201378.434398439,454627.990929296,영업/정상,2018-03-19,,1,194.625
3120000-104-2017-00179,서아이디야,193210.518646643,453008.446840496,영업/정상,2017-11-09,,1,310.0
3120000-104-2010-00147,더벤티 신촌점,194607.905815491,450448.675542345,영업/정상,2010-11-29,,1,131.75
3070000-104-2016-00002,빽다방 길음역점,202029.981799661,455605.716911266,영업/정상,2016-01-08,,1,338.0
3210000-104-2008-00002,이디야 방배역점,199654.844410132,442221.008157446,영업/정상,2008-01-02,,1,41.5
3070000-104-2018-00119,메가엠지씨커피월곡두산점,203318.127254872,456078.982123486,영업/정상,2018-07-16,,1,823.5
3070000-104-2017-00055,커피에반하다고려대점(교우회관),202986.33596864,454292.561301165,영업/정상,2017-04-05,,1,0.0
3210000-104-2007-00049,이디야,201444.568803274,443476.329129585,영업/정상,2007-05-10,,1,400.625
3070000-104-2012-00158,이디야 길음뉴타운점,201759.118043073,456372.912165385,영업/정상,2012-11-19,,1,842.625
3010000-104-2001-14056,이디야커피,197676.316050973,451123.076353142,영업/정상,2001-11-23,,1,9.5
3070000-104-2018-00027,더벤티 월곡사거리점,203008.541719869,456540.071830192,영업/정상,2018-02-26,,1,98.625
3010000-104-2008-00010,이디야 을지로3가점,199018.466688723,451463.482685622,영업/정상,2008-02-28,,1,11.625
